file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
seam-forge1030651;org.jboss.seam.forge.dev.mvn.LsMavenPomPlugin;LsMavenPomPlugin;class;18;22;1;0;1;2;1;145;
seam-forge1030651;org.jboss.seam.forge.parser.java.AnnotationTarget;AnnotationTarget;interface;5;9;1;0;36;9;0;56;
seam-forge1030651;org.jboss.seam.forge.parser.java.impl.JavaInterfaceImpl;JavaInterfaceImpl;class;8;5;3;0;6;4;0;63;
seam-forge1030651;org.jboss.seam.forge.test.parser.java.JavaParserTest;JavaParserTest;class;3;1;1;0;0;1;0;37;
seam-forge1030651;org.jboss.seam.forge.spec.jpa.PersistenceFacet;PersistenceFacet;class;20;28;2;0;34;9;1;155;
seam-forge1030651;org.jboss.seam.forge.shell.plugins.builtin.GrepPlugin;GrepPlugin;class;10;21;1;0;1;2;0;126;
seam-forge1030651;org.jboss.seam.forge.scaffold.plugins.meta.model.TClassType;TClassType;class;5;59;1;0;182;28;9;290;
seam-forge1030651;org.jboss.seam.forge.shell.plugins.builtin.RunPlugin;RunPlugin;class;11;5;1;0;0;2;1;65;
seam-forge1030651;org.jboss.seam.forge.bus.event.Change;Change;class;5;21;1;1;0;6;3;69;
seam-forge1030651;org.jboss.seam.forge.shell.command.parser.OrderedValueVarargsOptionParser;OrderedValueVarargsOptionParser;class;4;7;1;0;0;1;0;66;
seam-forge1030651;org.jboss.seam.forge.test.parser.java.MethodVisibilityTest;MethodVisibilityTest;class;4;1;2;0;0;1;0;42;
seam-forge1030651;org.jboss.seam.forge.shell.constraint.NoProjectException;NoProjectException;class;1;4;4;0;6;4;1;46;
seam-forge1030651;org.jboss.seam.forge.spec.jpa.api.DatabaseType;DatabaseType;enum;0;0;1;0;0;0;0;59;
seam-forge1030651;org.jboss.seam.forge.parser.java.VisibilityScoped;VisibilityScoped;interface;2;10;1;0;45;10;0;39;
seam-forge1030651;org.jboss.seam.forge.shell.util.Patterns;Patterns;interface;0;0;1;0;0;0;1;43;
seam-forge1030651;org.jboss.seam.forge.dev.mvn.resources.MavenProfileResource;MavenProfileResource;class;5;5;3;0;0;4;1;60;
seam-forge1030651;org.jboss.seam.forge.parser.java.impl.JDTHelper;JDTHelper;class;8;14;1;0;1;2;0;78;
seam-forge1030651;org.jboss.seam.forge.test.parser.java.common.AnnotationTest;AnnotationTest;class;9;23;1;3;0;23;1;245;
seam-forge1030651;org.jboss.seam.forge.project.dependencies.Dependency;Dependency;interface;3;8;1;0;28;8;0;67;
seam-forge1030651;org.jboss.seam.forge.parser.java.util.Strings;Strings;class;0;24;1;0;28;8;0;104;
seam-forge1030651;org.jboss.seam.forge.shell.plugins.builtin.ClearPlugin;ClearPlugin;class;7;1;1;0;0;1;1;45;
seam-forge1030651;org.jboss.seam.forge.shell.command.fshparser.Parse;Parse;class;7;34;1;0;15;6;2;141;
seam-forge1030651;org.jboss.seam.forge.shell.command.fshparser.AutoReducingQueue;AutoReducingQueue;class;8;43;1;0;232;21;3;215;
